nm,W/sm/nm,W/sm
1275.5,0.4477854897236943,1108.2119338272842
1277.5,0.4493595876723138,1108.9842490860128
1279.5,0.4459356619351672,1109.7577650857206
1281.5,0.4399787597518972,1110.6221045470638
1283.5,0.4357108879953192,1111.6486548959526
1285.5,0.43509330112085975,1112.7879408247973
1287.5,0.4370518736820205,1113.8857208961056
1289.5,0.43949510406595105,1114.8272627927488
1291.5,0.4409318308971034,1115.6340974843763
1293.5,0.44084007548737836,1116.4009961760948
1295.5,0.4397086622630239,1117.1882864483912
1297.5,0.4386177119089068,1117.9957740820578
1299.5,0.43813416644643627,1118.8032097051619
1301.5,0.4376424066586103,1119.6023888258433
1303.5,0.4360674601619764,1120.3976086500525
1305.5,0.4330090460241247,1121.1967887643632
1307.5,0.4289628089242649,1122.004230731979
1309.5,0.42475709862513644,1122.8117247694063
1311.5,0.42109825593374584,1123.5990024821622
1313.5,0.41843606462584426,1124.3658685199007
1315.5,0.4168955162223894,1125.1727045627968
1317.5,0.41627932051022815,1126.1143416863679
1319.5,0.4161380305660728,1127.2122177548385
1321.5,0.41585865363534696,1128.3513288437507
1323.5,0.4149174099324032,1129.3774220369123
1325.5,0.41319499677100835,1130.2417794223866
1327.5,0.4109687571067473,1131.0166222545708
1329.5,0.408580328259297,1131.7902750698163
1331.5,0.4062067265049176,1132.5908410059128
1333.5,0.40393281123249514,1133.402159667006
1335.5,0.40190299664495505,1134.2054798601534
1337.5,0.4003059452964216,1134.9966626766245
1339.5,0.3991799436140112,1135.787804418927
1341.5,0.39828531749174234,1136.6005117609052
1343.5,0.39724396038014853,1137.4341241489205
1345.5,0.3957601136462833,1138.2274672678946
1347.5,0.393716006724364,1138.8857053351383
1349.5,0.3911997257155784,1139.3877050362007
1351.5,0.3885018853755339,1139.8486407274354
1353.5,0.3859766997599461,1140.4227070095224
1355.5,0.3838535201848837,1141.158357582769
1357.5,0.3821435759055878,1141.983142637907
1359.5,0.38058883577623936,1142.809114816394
1361.5,0.37869865847183865,1143.609218747617
1363.5,0.3761334083352051,1144.3996543142557
1365.5,0.37319978952906646,1145.1962663813263
1367.5,0.37074513905474993,1145.9999987965525
1369.5,0.36938766495742403,1146.803731196967
1371.5,0.3689865177914198,1147.6003466521577
1373.5,0.368917058493961,1148.3907903818763
1375.5,0.3685767917379083,1149.1908937269045
1377.5,0.3676453141625915,1150.0168405138236
1379.5,0.3662463708329755,1150.8415999700337
1381.5,0.3649591192551742,1151.5772973907642
1383.5,0.3642937861373788,1152.151486119046
1385.5,0.36401080307542233,1152.6124169916766
1387.5,0.3632527224186923,1153.1140611959804
1389.5,0.3615606383213651,1153.7719408930434
1391.5,0.3595073379150394,1154.5659364886737
1393.5,0.3580069951764242,1155.4012549603394
1395.5,0.3572423139082855,1156.2138954280485
1397.5,0.35658471975088746,1157.0000856072998
1399.5,0.35546170326363924,1157.786276840165
1401.5,0.3539545680709464,1158.5986762938596
1403.5,0.3524713555057639,1159.4334140846004
1405.5,0.35116090099872976,1160.2274513792022
1407.5,0.3498348542062335,1160.8871373062166
1409.5,0.34835473238763714,1161.3906024910593
1411.5,0.34688902204635386,1161.848200866461
1413.5,0.34569523950092884,1162.4136793808652
1415.5,0.34477406499446034,1163.1497185025355
1417.5,0.34392729214635764,1163.999702940016
1419.5,0.34324700748828596,1164.8496837214257
1421.5,0.34333759507635664,1165.5865591691972
1423.5,0.34458728286004964,1166.154052664414
1425.5,0.3461577575360968,1166.6115063430923
1427.5,0.34625545713873107,1167.1087038540077
1429.5,0.3438474058499348,1167.7620709220973
1431.5,0.3397774016221047,1168.5676635202358
1433.5,0.3357925983817842,1169.4322824279
1435.5,0.33296064210580245,1170.237896303884
1437.5,0.3312173688994764,1170.891399235075
1439.5,0.3297892235211474,1171.3887338778623
1441.5,0.3276876596367467,1171.845918603137
1443.5,0.3245021066444504,1172.4127128371483
1445.5,0.3212685095261786,1173.1496172213517
1447.5,0.31987029517611565,1174.0016372180526
1449.5,0.3206460079255001,1174.8536773648445
1451.5,0.32110170169092483,1175.5859724167094
1453.5,0.3184984146789599,1176.1416612742355
1455.5,0.3135701376117419,1176.5996424111931
1457.5,0.31020173858094147,1177.1314574553503
1459.5,0.3108830281993232,1177.8183275014053
1461.5,0.31376273966811535,1178.5434028220675
1463.5,0.31522784225878714,1179.140196756582
1465.5,0.31406668426296364,1179.6140209742857
1467.5,0.31199503924507543,1180.1371293332522
1469.5,0.31084510644694713,1180.8153625008588
1471.5,0.3105698736240287,1181.5403211789037
1473.5,0.3100702222417895,1182.1400909998433
1475.5,0.3088156367900299,1182.6150533142963
1477.5,0.3071553089261915,1183.137536544999
1479.5,0.30548991955160476,1183.8151495961079
1481.5,0.3037132098255374,1184.5400999296749
1483.5,0.3016537430727071,1185.1400834883136
1485.5,0.2997962666856595,1185.6151275113534
1487.5,0.2991296537345869,1186.1375656315522
1489.5,0.30002665543818824,1186.8151339301403
